ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
18980,539,Sophia Hernandez,1964-10-17,M,F,40000,0,Professional,0,2,9067 Indigo Ct.,,116-555-0153,08/06/2019 00:00,08/06/2024
18982,623,Kyle Baker,1965-04-07,S,M,40000,0,Professional,1,2,2118 Little Dr.,,685-555-0144,04/06/2019 00:00,04/06/2024
18991,611,Evan Cook,1966-05-02,M,M,70000,0,Management,1,4,3315 Providence Dr.,,600-555-0142,03/06/2019 00:00,03/06/2024
18993,299,Kevin Ross,1966-11-14,M,M,60000,0,Management,1,2,7153 Bellord Ct,# 18,824-555-0115,10/06/2019 00:00,10/06/2024
18996,383,Katherine Turner,1967-11-13,M,F,70000,1,Professional,1,1,5277 Steven Way,,915-555-0169,29/06/2019 00:00,29/06/2024
18998,546,Aidan Bennett,1967-11-07,M,M,60000,0,Management,1,3,9685 La Vista Ave.,,493-555-0174,08/06/2019 00:00,08/06/2024
18999,543,Mackenzie Watson,1967-04-24,M,F,60000,0,Management,0,3,4234 Second Avenue,,130-555-0197,14/06/2019 00:00,14/06/2024
19002,637,Alexis Thompson,1968-10-08,M,F,60000,1,Professional,1,1,5665 Myrtle Drive,,194-555-0153,12/06/2019 00:00,12/06/2024
19003,347,Jared Stewart,1968-12-09,M,M,60000,1,Management,0,0,8006 Mark Twain Dr.,,905-555-0188,24/06/2019 00:00,24/06/2024
19004,359,Ian Rogers,1968-09-03,M,M,60000,1,Management,1,0,3576 Silver Cypress Ct.,,104-555-0193,29/06/2019 00:00,29/06/2024
19006,536,Leslie Martin,1970-04-20,M,F,60000,1,Professional,1,2,805 Stonyhill Circle,,622-555-0196,21/06/2019 00:00,21/06/2024
19008,642,Hailey Murphy,1970-05-11,S,F,60000,1,Professional,0,2,4837 Melrose Place,# 1,610-555-0178,06/06/2019 00:00,06/06/2024
19016,310,Sierra Wright,1971-10-27,M,F,60000,1,Professional,1,2,1005 Fremont Street,,485-555-0178,16/06/2019 00:00,16/06/2024
19053,133,Gerald Jordan,1974-08-21,S,M,130000,4,Professional,0,4,Lindenalle 4200,,1 (11) 500 555-0163,15/06/2019 00:00,15/06/2024
19054,260,Arthur Alonso,1974-06-21,S,M,150000,4,Professional,0,4,8564 Redhead Way,,1 (11) 500 555-0173,11/06/2019 00:00,11/06/2024
19055,262,Garrett Bailey,1974-04-15,M,M,160000,4,Professional,1,4,2702 Alan Dr.,,1 (11) 500 555-0182,12/06/2019 00:00,12/06/2024
19108,634,Haley Stewart,1992-04-07,S,F,60000,0,Skilled Manual,1,0,9021 Santa Monica Drive,,564-555-0130,10/06/2019 00:00,10/06/2024
19109,310,Jade Brooks,1992-07-03,M,F,60000,0,Professional,1,0,5585 Antone Court,,214-555-0119,17/06/2019 00:00,17/06/2024
19112,347,Victoria Hughes,1990-10-13,M,F,50000,1,Skilled Manual,1,0,8281 Rhoda Way,,584-555-0135,29/06/2019 00:00,29/06/2024
19114,326,Natalie Richardson,1990-04-13,M,F,50000,1,Skilled Manual,1,1,6150 San Antonio,,490-555-0137,26/06/2019 00:00,26/06/2024
19117,301,Kaitlyn Coleman,1989-11-26,S,F,60000,0,Professional,1,0,6509 California Street,,975-555-0142,20/06/2019 00:00,20/06/2024
19119,614,Connor Simmons,1991-02-15,M,M,60000,0,Professional,1,0,"96, rue Royale",,266-555-0110,16/06/2019 00:00,16/06/2024
19120,553,Caleb Sharma,1991-10-02,M,M,60000,0,Professional,1,0,8950 Scenic Avenue,,507-555-0125,14/06/2019 00:00,14/06/2024
19124,352,Cody Bailey,1989-10-09,M,M,60000,0,Professional,1,0,99 Marti Marie Dr.,,462-555-0197,26/06/2019 00:00,26/06/2024
19125,612,Cameron Russell,1987-07-22,S,M,40000,0,Professional,0,1,7544 Stanford Street,,144-555-0132,03/06/2019 00:00,03/06/2024
19131,609,Mason Blue,1987-10-26,S,M,40000,0,Professional,0,1,2225 Ashford Court,,282-555-0154,14/06/2019 00:00,14/06/2024
19132,547,Benjamin Washington,1987-05-16,S,M,50000,2,Skilled Manual,0,1,584 Blue Circle,,199-555-0165,22/06/2019 00:00,22/06/2024
19133,548,Logan Martinez,1987-09-14,S,M,50000,2,Skilled Manual,1,1,6185 Hearturou Court,,292-555-0158,13/06/2019 00:00,13/06/2024
19137,632,Eric Russell,1986-03-15,S,M,60000,0,Professional,1,0,7632 Oxford Way,,510-555-0110,14/06/2019 00:00,14/06/2024
19138,545,Eric Coleman,1986-10-18,M,M,60000,0,Professional,1,0,6218 Alpine Rd,,811-555-0134,02/06/2019 00:00,02/06/2024
19146,310,Mariah Morgan,1985-07-18,S,F,60000,0,Professional,0,1,6713 Castle Rock,#3,533-555-0186,27/06/2019 00:00,27/06/2024
19148,536,Cody Ramirez,1984-09-08,S,M,40000,0,Professional,0,1,1247 Cardiff Dr.,,117-555-0155,16/06/2019 00:00,16/06/2024
19154,611,William Sotelo,1984-01-13,M,F,60000,4,Skilled Manual,1,3,5629 Seagull Court,,819-555-0100,23/06/2019 00:00,23/06/2024
19156,539,Julia Jenkins,1984-01-04,S,F,60000,2,Skilled Manual,0,2,1206 San Simeon Drive,,483-555-0189,10/06/2019 00:00,10/06/2024
19157,611,Eduardo Thompson,1984-12-26,S,M,60000,2,Skilled Manual,0,2,4924 Mariposa,,973-555-0110,28/06/2019 00:00,28/06/2024
19158,355,Destiny Griffin,1984-03-18,S,F,60000,2,Skilled Manual,0,2,1624 Carlisle Way,,931-555-0177,14/06/2019 00:00,14/06/2024
19205,68,James Perry,1973-09-16,M,M,20000,0,Manual,0,2,5662 Lane Way,,706-555-0117,16/06/2019 00:00,16/06/2024
19210,315,Alexis Price,1974-08-06,M,F,30000,0,Clerical,1,1,3549 Peachwillow St.,,808-555-0189,19/06/2019 00:00,19/06/2024
19222,648,Jordan Hall,1977-02-20,M,M,30000,0,Skilled Manual,1,2,6228 Geary Court,,137-555-0144,14/06/2019 00:00,14/06/2024
19230,311,Joy Moreno,1978-05-14,M,F,80000,0,Skilled Manual,1,0,7405 Dolores Way,,260-555-0137,23/06/2019 00:00,23/06/2024
19234,300,Micah Zheng,1992-05-16,S,M,40000,4,Skilled Manual,0,2,8526 El Mundo Dr.,,131-555-0198,13/06/2019 00:00,13/06/2024
19236,609,Chloe Phillips,1992-08-12,M,F,50000,0,Skilled Manual,1,0,3464 Cook Park,,128-555-0134,21/06/2019 00:00,21/06/2024
19237,611,Kristy Gomez,1993-04-17,M,F,40000,0,Skilled Manual,1,0,9200 Pecan Street,,635-555-0158,03/06/2019 00:00,03/06/2024
19239,634,Jeremy Alexander,1993-10-18,M,M,40000,0,Skilled Manual,1,0,6288 Melody Dr.,,697-555-0178,22/06/2019 00:00,22/06/2024
19267,21,Marshall Raje,1999-02-06,M,M,10000,0,Manual,1,1,3101 South Villa Way,,1 (11) 500 555-0146,17/06/2019 00:00,17/06/2024
19331,141,Jessie Hu,1985-09-03,S,M,20000,2,Manual,1,1,Hochstr 8777,,1 (11) 500 555-0193,30/06/2019 00:00,30/06/2024
19354,176,Abby Madan,1997-03-01,S,F,20000,0,Manual,0,1,Alte Landstr 5,,1 (11) 500 555-0171,02/06/2019 00:00,02/06/2024
19356,127,Francis Ortega,1996-11-10,M,M,20000,4,Manual,0,1,Am Grossen Dern 45,,1 (11) 500 555-0150,29/06/2019 00:00,29/06/2024
19367,192,Johnathan Gonzalez,1998-08-17,S,M,30000,3,Clerical,1,2,"11, quai de l´ Iton",,1 (11) 500 555-0121,24/06/2019 00:00,24/06/2024
19378,262,Lucas Davis,1996-05-02,S,M,30000,0,Clerical,0,1,6600 Chestnut Ave,,1 (11) 500 555-0175,25/06/2019 00:00,25/06/2024
19384,171,Gilbert Rai,1993-09-05,S,M,20000,0,Manual,0,2,Roßstr 7752,Kreditorenbuchhaltung,1 (11) 500 555-0174,23/06/2019 00:00,23/06/2024
19385,157,Alisha Lin,1993-01-23,S,F,20000,0,Manual,0,2,Postfach 55 99 99,,1 (11) 500 555-0118,03/06/2019 00:00,03/06/2024
19404,299,Nicole Moore,1948-08-15,M,F,10000,0,Skilled Manual,1,2,8108 Goen Road,,864-555-0156,27/06/2019 00:00,27/06/2024
19456,155,Jesse Perez,1947-07-27,M,M,20000,0,Manual,1,1,Zollhof 1866,,1 (11) 500 555-0165,22/06/2019 00:00,22/06/2024
19457,261,Jennifer Williams,1947-07-20,S,F,30000,0,Manual,1,1,2629 West Road,,1 (11) 500 555-0110,15/06/2019 00:00,15/06/2024
19485,193,Raul Shan,1985-11-02,S,M,30000,2,Clerical,1,1,"25, rue de l´Esplanade",,1 (11) 500 555-0117,11/06/2019 00:00,11/06/2024
19573,23,Deanna Rubio,1987-11-14,M,F,80000,5,Management,0,3,2935 Pine Creek Way,,1 (11) 500 555-0129,27/06/2019 00:00,21/07/2024
19638,552,Kimberly Peterson,2000-10-26,M,F,30000,0,Skilled Manual,0,2,6026 Lacanda Ct,,557-555-0183,28/06/2019 00:00,28/06/2024
19650,22,Sabrina Sanz,1959-04-27,M,F,30000,0,Clerical,0,2,5331 Buskrik Avenue,,1 (11) 500 555-0144,17/06/2019 00:00,17/06/2024
19664,547,Ethan Alexander,1988-07-17,S,M,100000,0,Management,0,3,4038 Elk Dr,,997-555-0118,24/06/2019 00:00,24/06/2024
19668,612,Erick Patel,1998-10-12,M,M,40000,0,Skilled Manual,0,1,7836 Roux Court,,557-555-0134,20/06/2019 00:00,20/06/2024
19731,339,Jonathan Allen,1958-06-21,M,M,80000,0,Management,1,2,4421 Holiday Hill Dr.,,784-555-0126,06/06/2019 00:00,06/06/2024
19761,30,Alan Lu,1970-06-11,M,M,20000,1,Clerical,1,2,9246 Martin St,,1 (11) 500 555-0140,14/06/2019 00:00,14/06/2024
19823,60,Abigail Foster,1985-10-27,M,F,90000,4,Professional,1,3,4665 Military Way E.,,897-555-0167,05/06/2019 00:00,05/06/2024
19832,307,Sheila Hernandez,1981-11-25,M,F,40000,3,Skilled Manual,0,3,2100 Grant Street,,202-555-0187,19/06/2019 00:00,19/06/2024
19835,545,Jordan Allen,1962-01-09,M,F,60000,0,Management,1,2,2553 Croyden Dr.,,461-555-0187,19/06/2019 00:00,19/06/2024
19840,329,Jessica James,1963-09-11,M,F,60000,0,Management,1,2,9770 Fraga Court,#91,983-555-0126,30/06/2019 00:00,30/06/2024
19848,611,Bryant Malhotra,1963-02-13,M,M,80000,0,Management,1,2,1362 Somerset Place,,405-555-0129,22/06/2019 00:00,22/06/2024
19850,338,Jeremiah Hill,1964-07-17,M,M,40000,0,Professional,0,2,2354 Frame Ln.,,452-555-0170,25/06/2019 00:00,25/06/2024
19858,548,Jenna Collins,1966-10-23,M,F,60000,0,Management,1,2,8600 Camelot Court,,229-555-0196,05/06/2019 00:00,05/06/2024
19878,331,Morgan Jackson,1970-07-27,M,F,70000,2,Professional,1,1,6102 Lakeview Place,,296-555-0186,10/06/2019 00:00,10/06/2024
19887,553,Olivia Walker,1971-12-18,M,F,60000,1,Professional,0,1,6389 Atherton Circle,,577-555-0116,20/06/2019 00:00,20/06/2024
19898,177,Desiree Serrano,1978-05-10,S,F,130000,3,Management,0,4,Klara Straße 844,,1 (11) 500 555-0168,22/06/2019 00:00,22/06/2024
19908,200,Pamela Prasad,1975-07-08,S,F,100000,3,Professional,1,4,"870, rue de Fontfroide",,1 (11) 500 555-0149,26/06/2019 00:00,26/06/2024
19936,155,Corey Luo,1970-09-12,M,M,100000,4,Management,1,4,Auf Der Steige 1010,,1 (11) 500 555-0133,29/06/2019 00:00,29/06/2024
19939,269,Alvin Wang,1970-08-05,M,M,160000,5,Management,1,3,658 Pecan Street,,1 (11) 500 555-0112,11/06/2019 00:00,11/06/2024
20002,299,Elizabeth White,1990-05-06,M,F,70000,0,Professional,1,0,5243 Brown St.,,307-555-0183,11/06/2019 00:00,11/06/2024
20003,300,Dalton Gonzalez,1990-06-21,S,M,70000,0,Professional,1,0,4028 Rosina Court,,524-555-0113,17/06/2019 00:00,17/06/2024
20004,311,Kaitlin Perez,1990-11-07,M,F,70000,0,Professional,1,0,712 Sweetwater Drive,,333-555-0179,12/06/2019 00:00,12/06/2024
20011,542,Eduardo Sanders,1986-03-02,M,M,70000,0,Professional,1,0,8162 Olympic Dr.,,990-555-0162,25/06/2019 00:00,25/06/2024
20012,298,Jessica Robinson,1986-10-12,M,F,70000,0,Professional,1,0,359 Shepberry Court,,258-555-0137,10/06/2019 00:00,10/06/2024
20013,539,Jocelyn Hughes,1989-03-03,S,F,70000,0,Professional,1,0,5593 Falcon Place,,631-555-0137,25/06/2019 00:00,25/06/2024
20015,334,Jenna King,1989-11-20,M,F,80000,0,Professional,1,0,8055 Shadow Falls Drive,,955-555-0135,17/06/2019 00:00,17/06/2024
20017,322,Anna Sanders,1985-10-15,S,F,40000,0,Professional,0,1,4191 Yosemite Dr,,623-555-0125,27/06/2019 00:00,27/06/2024
20021,50,Alexander Jones,1985-06-28,M,M,80000,4,Skilled Manual,1,0,5805 Nob Hill Drive,,172-555-0116,21/06/2019 00:00,21/06/2024
20033,369,Carlos Turner,1983-10-18,M,M,70000,2,Professional,1,2,5741 Glen Wood Dr.,,213-555-0189,11/06/2019 00:00,11/06/2024
20043,121,Brent Zheng,1992-08-25,S,M,10000,0,Manual,1,2,Zollstr 28,,1 (11) 500 555-0114,27/06/2019 00:00,27/06/2024
20063,193,Kristy Ortega,1990-06-01,S,F,40000,2,Clerical,1,0,"76, avenue de l´ Union Centrale",,1 (11) 500 555-0137,11/06/2019 00:00,11/06/2024
20065,133,Grant Lal,1991-11-23,M,M,40000,2,Clerical,0,1,Herzogstr 2128,,1 (11) 500 555-0124,21/06/2019 00:00,21/06/2024
20100,337,Jesse Watson,1976-03-27,S,M,30000,0,Skilled Manual,1,2,1283 Teakwood Court,,907-555-0117,21/06/2019 00:00,21/06/2024
20131,217,Carolyn Gutierrez,1984-02-11,M,F,10000,0,Manual,1,0,"13, boulevard d´Albi",,1 (11) 500 555-0190,28/06/2019 00:00,28/06/2024
20137,135,Jarrod Fernandez,1981-05-11,M,M,10000,0,Manual,1,0,Hüttenstr 6114,,1 (11) 500 555-0162,08/06/2019 00:00,08/06/2024
20202,50,Alexandra Jones,1979-12-02,M,F,70000,5,Professional,1,3,4386 Ryan Rd.,,642-555-0111,10/06/2019 00:00,10/06/2024
20235,2,Kenneth Deng,1984-05-23,S,M,60000,4,Professional,1,3,2639 Tea Lane,,1 (11) 500 555-0153,15/06/2019 00:00,15/06/2024
20248,35,Gina Suarez,1980-03-03,M,F,60000,0,Skilled Manual,1,1,8662 Bailey Rd.,,1 (11) 500 555-0142,28/06/2019 00:00,28/06/2024
20285,623,Aaron Alexander,1996-10-21,M,M,40000,0,Skilled Manual,1,2,5021 Rio Grande Drive,,548-555-0129,15/06/2019 00:00,15/06/2024
20313,536,Oscar Bennett,1998-11-11,S,M,40000,0,Skilled Manual,0,1,9961 Tice,,402-555-0135,04/06/2019 00:00,04/06/2024
20322,627,Rachel Wood,1983-04-18,S,F,90000,0,Professional,1,1,4877 Zona Rosa,,462-555-0195,27/06/2019 00:00,27/06/2024
20336,311,Ian Young,1982-12-10,M,M,110000,3,Management,1,3,7917 Precipice Drive,,419-555-0170,17/06/2019 00:00,17/06/2024
20356,536,Louis Lu,1955-07-08,M,M,40000,0,Professional,0,2,5260 Marina Village Pkwy.,,203-555-0166,17/06/2019 00:00,17/06/2024
20364,383,Anna Jackson,1956-02-27,M,F,130000,3,Management,1,3,7291 Summerfield Dr.,,165-555-0139,23/06/2019 00:00,23/06/2024
20367,334,Jessica Anderson,1980-02-21,M,F,120000,4,Professional,0,2,2720 Blue Ridge,,619-555-0187,02/06/2019 00:00,02/06/2024
20403,26,Mitchell Lal,1966-02-10,M,M,20000,0,Skilled Manual,0,2,1967 Glen Court,,1 (11) 500 555-0140,26/06/2019 00:00,26/06/2024
20433,545,Chloe Taylor,1995-06-27,M,F,40000,0,Skilled Manual,1,2,6749 East 23rd Street,,806-555-0179,10/06/2019 00:00,10/06/2024
20469,536,Manuel Suri,1976-03-03,M,M,70000,0,Professional,0,2,3111 Creekridge Lane,,392-555-0155,19/06/2019 00:00,19/06/2024
20471,623,Carlos Gonzalez,1952-01-05,M,M,50000,0,Management,1,2,2926 St. Paul Way,,436-555-0124,04/06/2019 00:00,04/06/2024
20519,49,Trevor Diaz,1968-02-20,M,M,40000,1,Professional,1,2,1509 American Beauty Dr.,,772-555-0127,01/06/2019 00:00,01/06/2024
20521,611,Gina Carlson,1968-07-14,M,F,40000,1,Professional,1,2,336 E Eagle Peak Rd.,,493-555-0158,09/06/2019 00:00,09/06/2024
20532,312,Joan Watson,1970-04-23,M,F,60000,1,Professional,1,1,8836 D Bel Air Drive,,912-555-0141,11/06/2019 00:00,11/06/2024
20540,299,Jasmine Flores,1971-06-21,M,F,60000,1,Professional,1,1,4691 Frisbie Court,,139-555-0182,09/06/2019 00:00,09/06/2024
20578,192,Martin Kapoor,1973-03-01,M,M,100000,4,Management,0,3,"40, rue des Bouchers",,1 (11) 500 555-0115,22/06/2019 00:00,22/06/2024
20579,224,Alexandra King,1973-09-02,M,F,100000,4,Professional,1,4,"55, rue de Longchamp",,1 (11) 500 555-0118,05/06/2019 00:00,05/06/2024
20607,18,Donna Raje,1994-10-19,S,F,80000,0,Professional,1,3,2341 Lindley Ct,,1 (11) 500 555-0115,17/06/2019 00:00,17/06/2024
20649,361,Natalie Ramirez,1992-06-13,S,F,70000,0,Professional,1,0,3200 Wren Ave.,#107,191-555-0178,19/06/2019 00:00,19/06/2024
20658,311,Kaylee Campbell,1991-02-12,M,F,70000,0,Professional,1,0,5 View Dr.,,113-555-0189,07/06/2019 00:00,07/06/2024
20659,329,Xavier Baker,1991-03-07,M,M,70000,0,Professional,1,0,5271 St. George Court,,943-555-0190,27/06/2019 00:00,27/06/2024
20690,361,Nathaniel Torres,1985-11-04,M,M,50000,3,Skilled Manual,1,2,4062 Highland Circle,,850-555-0132,16/06/2019 00:00,16/06/2024
20695,326,Joshua Brown,1984-02-08,M,M,60000,4,Skilled Manual,1,2,181 Gainsborough Drive,,238-555-0117,27/06/2019 00:00,27/06/2024
20697,300,Stefanie Schmidt,1984-12-26,M,F,60000,4,Skilled Manual,1,3,1147 Delta Way,,311-555-0181,13/06/2019 00:00,13/06/2024
20725,253,Linda Romero,1991-04-04,S,F,20000,0,Manual,1,2,7357 Scottsdale Road,,1 (11) 500 555-0145,17/06/2019 00:00,17/06/2024
20744,298,Amanda Barnes,1973-03-01,M,F,20000,0,Manual,0,2,4020 Alum Rock Drive,,259-555-0114,08/06/2019 00:00,08/06/2024
20747,612,Melody Vazquez,1974-11-25,M,F,20000,0,Clerical,0,2,1915 Stanley Dollar Dr.,,545-555-0147,06/06/2019 00:00,06/06/2024
20749,638,Joan Morgan,1974-04-15,M,F,30000,0,Clerical,1,1,1800 Honey Court,,867-555-0167,01/06/2019 00:00,01/06/2024
20751,298,Jermaine Arthur,1975-10-20,M,M,30000,0,Clerical,0,2,890 Ridgeview Dr,,519-555-0115,15/06/2019 00:00,15/06/2024
20753,631,Taylor Kelly,1975-11-22,M,F,30000,0,Clerical,0,2,2425 Notre Dame Ave,,377-555-0181,23/06/2019 00:00,23/06/2024
20762,360,Jennifer King,1977-10-12,M,F,30000,0,Skilled Manual,1,2,2583 Cypress Ave.,,912-555-0154,17/06/2019 00:00,17/06/2024
20773,51,Natalie Rodriguez,1978-03-08,S,F,80000,0,Skilled Manual,0,0,9051 Rising Dawn Way,,557-555-0153,09/06/2019 00:00,09/06/2024
20778,638,Seth Ramirez,1979-10-04,M,M,60000,0,Skilled Manual,1,0,2702 North Ridge Dr.,,919-555-0187,29/06/2019 00:00,29/06/2024
20893,155,Robert Hall,1947-08-06,M,M,30000,0,Clerical,1,1,Im Himmelsweg 89,,1 (11) 500 555-0144,14/06/2019 00:00,14/06/2024
20895,204,Ruben Jimenez,1986-12-11,S,M,30000,1,Clerical,0,1,"8101bis, boulevard Saint Germain",,1 (11) 500 555-0141,03/06/2019 00:00,03/06/2024
20901,219,Chad Xu,1985-10-02,S,M,20000,2,Manual,1,1,"59, rue des Berges",,1 (11) 500 555-0189,11/06/2019 00:00,11/06/2024
20905,218,Jessie Munoz,1984-06-05,S,F,10000,2,Manual,1,1,"2, avenue de Norvege",,1 (11) 500 555-0149,21/06/2019 00:00,21/06/2024
20906,267,Briana Ruiz,1984-05-09,S,F,10000,2,Manual,1,1,1463 El Verano,,1 (11) 500 555-0141,08/06/2019 00:00,08/06/2024
20915,180,Latasha Carlson,1985-04-18,S,F,30000,2,Clerical,1,1,"111, rue Marbeuf",,1 (11) 500 555-0153,22/06/2019 00:00,22/06/2024
20926,209,Jeffery Guo,1999-07-18,S,M,20000,4,Manual,1,3,"86, rue Mazagran",,1 (11) 500 555-0196,19/06/2019 00:00,19/06/2024
20934,187,Haley Young,1997-08-04,S,F,30000,5,Clerical,1,1,"64, route de Marseille",,1 (11) 500 555-0155,16/06/2019 00:00,16/06/2024
20936,182,Christy Cai,1997-06-22,S,F,30000,0,Clerical,0,1,"15, avenue Reille",,1 (11) 500 555-0196,28/06/2019 00:00,28/06/2024
20952,264,Micah Ye,1994-05-05,S,M,20000,0,Manual,0,2,4832 Park Glen Ct.,,1 (11) 500 555-0126,16/06/2019 00:00,16/06/2024
20955,208,Dawn Pal,1995-03-12,S,F,30000,0,Clerical,0,1,"51, rue de la Cavalerie",,1 (11) 500 555-0152,05/06/2019 00:00,05/06/2024
20961,188,Keith Goldberg,1981-03-09,M,M,10000,0,Manual,1,0,"7005, rue des Bouchers",,1 (11) 500 555-0178,25/06/2019 00:00,25/06/2024
20966,180,Virginia Madan,1982-04-12,M,F,30000,0,Clerical,1,0,2630 Morgan Terr. Rd,,1 (11) 500 555-0183,11/06/2019 00:00,11/06/2024
21009,176,Clinton Sandberg,1980-10-07,S,M,20000,1,Manual,0,0,Alderweg 4662,,1 (11) 500 555-0118,07/06/2019 00:00,07/06/2024
21038,197,Pedro Lopez,1989-08-26,M,M,40000,0,Clerical,1,0,"22, quai de l´ Iton",,1 (11) 500 555-0119,05/06/2019 00:00,05/06/2024
21045,189,Evelyn Prasad,1973-11-04,S,F,10000,1,Manual,1,2,"201, avenue de la Gare",,1 (11) 500 555-0116,05/06/2019 00:00,05/06/2024
21052,121,Sheena Xu,1988-03-11,S,F,30000,1,Clerical,0,0,Hansaallee 123,,1 (11) 500 555-0144,05/06/2019 00:00,05/06/2024
21054,190,Keith Jai,1988-11-20,M,M,40000,0,Clerical,1,0,"3, cours Mirabeau",,1 (11) 500 555-0127,15/06/2019 00:00,15/06/2024
21081,196,Xavier Smith,1984-03-10,S,M,30000,2,Skilled Manual,1,0,"1, rue Pierre-Demoulin",,1 (11) 500 555-0120,02/06/2019 00:00,02/06/2024
21100,170,Sandra Zhang,1999-06-23,S,F,30000,3,Clerical,1,1,Kapellstr 4767,,1 (11) 500 555-0140,13/06/2019 00:00,13/06/2024
21124,266,Mallory Alvarez,1994-06-21,S,F,20000,0,Manual,0,2,3134 Rambling Rose Dr.,,1 (11) 500 555-0124,15/06/2019 00:00,15/06/2024
21129,149,Rafael Wang,1995-03-17,S,M,30000,0,Clerical,1,1,Rykestr 9582,,1 (11) 500 555-0117,20/06/2019 00:00,20/06/2024
21142,545,Mason Brooks,1981-04-20,M,M,40000,3,Skilled Manual,1,3,3331 Algiers Dr.,,583-555-0129,24/06/2019 00:00,24/06/2024
21154,339,Michael Clark,1948-02-10,M,M,50000,0,Professional,0,1,7484 Roundtree Drive,,603-555-0116,07/06/2019 00:00,07/06/2024
21182,29,Lori Navarro,1985-11-13,M,F,60000,3,Professional,1,1,4633 Jefferson Street,,1 (11) 500 555-0171,07/06/2019 00:00,07/06/2024
21232,8,Levi Garcia,1969-06-10,M,M,10000,1,Skilled Manual,1,2,8291 Serpentine,,1 (11) 500 555-0129,21/06/2019 00:00,21/06/2024
21262,372,Sara Edwards,1996-06-01,S,F,40000,0,Skilled Manual,0,1,8168 Landover Lane,,941-555-0150,08/06/2019 00:00,08/06/2024
21280,612,Justin Walker,1998-12-23,S,M,40000,0,Skilled Manual,0,1,6488 Taylor Box #229,,136-555-0192,12/06/2019 00:00,12/06/2024
21291,626,Rachel Morris,1982-12-18,M,F,100000,2,Professional,1,3,3635 N Ridgewood Drive,,569-555-0191,21/06/2019 00:00,21/06/2024
21293,311,Ashley Garcia,1982-07-06,S,F,120000,3,Professional,1,4,2080 Wesley Court,,773-555-0126,19/06/2019 00:00,19/06/2024
21297,542,Melanie Murphy,1981-05-09,S,F,90000,3,Professional,1,1,5308 Logan Court,,127-555-0152,18/06/2019 00:00,18/06/2024
21306,51,Jackson Perry,1975-03-05,S,M,60000,0,Professional,1,2,4873 St Francis St,,591-555-0131,07/06/2019 00:00,07/06/2024
21308,66,Kayla Garcia,1975-06-17,M,F,70000,3,Professional,1,0,1907 Galveston Ct.,,545-555-0149,11/06/2019 00:00,11/06/2024
21314,638,Devin Patterson,1956-06-06,M,M,60000,0,Management,0,2,1112 Roehlidge Lane,,348-555-0137,28/06/2019 00:00,28/06/2024
21385,312,Nicole Peterson,2000-06-23,S,F,30000,0,Skilled Manual,1,2,2128 Holland Drive.,,852-555-0190,20/06/2019 00:00,20/06/2024
21386,322,Abigail Wood,2000-09-10,S,F,30000,0,Skilled Manual,1,2,4197 Ironwood Drive,# 1,587-555-0126,28/06/2019 00:00,28/06/2024
21390,7,Grant Becker,1973-04-16,M,M,40000,0,Skilled Manual,0,2,4044 Sun View Dr.,,1 (11) 500 555-0120,10/06/2019 00:00,10/06/2024
21414,543,Aaron Butler,1994-06-07,M,M,60000,0,Professional,1,2,9761 Darnett Circle,,466-555-0180,28/06/2019 00:00,28/06/2024
21429,547,Isabella Sandberg,1976-06-11,M,F,70000,0,Professional,1,2,2000 Thornwood Dr.,,499-555-0176,20/06/2019 00:00,20/06/2024
21431,49,Preston Kapoor,1985-04-19,S,M,80000,0,Management,0,1,3788 Gordon Ct.,,298-555-0129,28/06/2019 00:00,28/06/2024
21434,361,Isabella Smith,1985-10-01,S,F,130000,2,Management,0,1,4173 Signal Court,,397-555-0119,28/06/2019 00:00,28/06/2024
21435,369,Connor Alexander,1985-04-13,S,M,150000,0,Management,0,2,2282 Near Dr,,203-555-0156,20/06/2019 00:00,20/06/2024
21436,611,Brandi Serrano,1982-10-27,S,F,70000,0,Professional,1,1,2844 Barcelona,,597-555-0129,28/06/2019 00:00,28/06/2024
21437,307,Whitney Sara,1982-09-06,S,F,70000,0,Professional,0,1,7208 Peach Place,,226-555-0111,25/06/2019 00:00,25/06/2024
21462,345,Katelyn Nelson,1965-09-02,S,F,70000,0,Management,0,2,1949 M St.,,248-555-0180,20/06/2019 00:00,20/06/2024
21480,49,Alfredo Martin,1969-03-09,M,M,40000,1,Professional,0,2,9896 White Dr,,988-555-0136,28/06/2019 00:00,28/06/2024
21493,359,Carson Coleman,1970-12-20,S,M,80000,1,Management,1,1,8681 Orange Street,,227-555-0158,15/06/2019 00:00,15/06/2024
21495,631,James Hughes,1971-08-02,M,M,60000,1,Professional,1,2,8225 Hidden Oak Ct,,525-555-0165,30/06/2019 00:00,30/06/2024
21497,307,Patrick Cox,1971-01-15,M,M,60000,1,Professional,1,2,2344 Ridgeview Dr.,,762-555-0143,10/06/2019 00:00,10/06/2024
21505,192,Ronald Gonzalez,1977-04-20,S,M,110000,4,Professional,1,3,"1035, boulevard du Montparnasse",,1 (11) 500 555-0135,02/06/2019 00:00,02/06/2024
21506,173,Randall Gutierrez,1977-10-23,M,M,130000,4,Professional,1,2,Auf den Kuhlen Straße 56,,1 (11) 500 555-0158,20/06/2019 00:00,20/06/2024
