ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
24131,225,Felicia Rubio,01/06/1994,M,F,20000,0,Manual,0,2,"26, place de la Concorde",,1 (11) 500 555-0120,28/07/2019,28/07/2024
24145,275,Cheryl Serrano,20/01/1982,S,F,20000,0,Clerical,1,0,6614 College Blvd,,1 (11) 500 555-0126,05/07/2019,05/07/2024
24185,223,Tara She,25/11/1980,S,F,10000,1,Manual,0,1,Attaché de Presse,,1 (11) 500 555-0115,08/07/2019,08/07/2024
24255,49,Chloe Lee,12/09/1997,S,F,40000,0,Clerical,0,2,9342 Temple Drive,,769-555-0122,02/07/2019,02/07/2024
24259,611,Gavin Price,03/08/1997,S,M,40000,0,Professional,1,2,3168 Limewood Pl.,,977-555-0116,11/07/2019,11/07/2024
24279,26,Angel Nelson,16/11/1973,S,M,40000,0,Skilled Manual,0,2,6343 St. Paul Way,,1 (11) 500 555-0132,15/07/2019,15/07/2024
24306,16,Molly Chandra,08/04/1979,M,F,100000,1,Management,1,3,250 Geary Ct.,,1 (11) 500 555-0119,29/07/2019,29/07/2024
24363,4,Amanda Coleman,26/01/1990,M,F,80000,4,Management,0,1,9752 Monterrey,,1 (11) 500 555-0178,25/07/2019,25/07/2024
24374,15,Eugene Ma,13/10/1985,S,M,60000,3,Professional,0,1,1500 Polk Street,,1 (11) 500 555-0175,30/07/2019,30/07/2024
24438,626,Xavier Robinson,11/10/1972,M,M,40000,0,Professional,1,2,6594 Glen Wood Drive,,782-555-0117,19/07/2019,19/07/2024
24443,307,Edgar Suri,27/08/1971,M,M,40000,0,Professional,1,2,2430 Santa Lucia,,370-555-0153,09/07/2019,09/07/2024
24479,7,Desirée Moreno,03/02/1981,S,F,70000,4,Skilled Manual,1,2,9584 Logan Ct,,1 (11) 500 555-0151,20/07/2019,20/07/2024
24495,25,Kellie Ortega,14/02/1957,S,F,30000,0,Clerical,0,2,9214 Birch Park Rd,,1 (11) 500 555-0123,17/07/2019,17/07/2024
24517,314,Brandon Harris,25/06/1994,S,M,50000,0,Skilled Manual,0,1,6369 Condor Place,,347-555-0181,01/07/2019,01/07/2024
24533,237,Blake Long,27/08/1978,S,M,130000,4,Professional,0,0,1761 Holbrook Dr.,,1 (11) 500 555-0178,02/07/2019,02/07/2024
24593,18,Destiny Watson,06/09/1994,M,F,70000,0,Professional,0,4,7525 Sutcliffe Pl.,,1 (11) 500 555-0144,22/07/2019,22/07/2024
24623,609,Beth Torres,18/03/1958,M,F,60000,0,Management,1,2,9746 Gilardy Drive,,402-555-0128,16/07/2019,16/07/2024
24635,361,Gabrielle Rogers,14/10/1960,S,F,60000,0,Management,1,2,2012 Melody Dr,,954-555-0118,28/07/2019,28/07/2024
24663,49,Ebony Fernandez,18/02/1968,S,F,40000,1,Professional,1,2,6228 Palm Avenue,,454-555-0184,08/07/2019,08/07/2024
24667,637,Chloe Diaz,24/06/1968,S,F,60000,1,Professional,1,1,6062 Sudan Loop,,699-555-0199,11/07/2019,11/07/2024
24672,642,Jeremy Cook,14/10/1969,M,M,60000,1,Professional,1,2,9875 W. Holly Dr.,,758-555-0148,30/07/2019,30/07/2024
24686,359,Melissa Murphy,18/07/1972,S,F,70000,1,Skilled Manual,1,2,3605 Haynes Court,,797-555-0173,26/07/2019,26/07/2024
24704,172,Allen Schmidt,13/03/1992,M,M,20000,0,Manual,1,2,Galeriestr 67,,1 (11) 500 555-0118,31/07/2019,31/07/2024
24714,237,Whitney Rodriguez,25/09/1991,S,F,20000,0,Manual,1,2,2513 Buskirk Avenue,,1 (11) 500 555-0190,23/07/2019,23/07/2024
24747,300,Dakota Powell,25/08/1977,S,M,20000,1,Clerical,1,2,7738 Thunderbird Dr.,,842-555-0184,16/07/2019,16/07/2024
24775,310,Alexandra Alexander,27/12/1991,M,F,70000,0,Skilled Manual,1,0,9531 Harrison Street,,588-555-0133,30/07/2019,30/07/2024
24823,310,Vincent Zhao,17/08/1989,M,M,70000,5,Professional,1,3,1105 Meadowbrook Drive,,262-555-0132,21/07/2019,21/07/2024
24848,163,Jeffery Zhou,26/05/1965,M,M,70000,1,Professional,1,3,Kappellweg 367,,1 (11) 500 555-0123,16/07/2019,16/07/2024
24859,245,Cesar Arun,26/09/1974,S,M,130000,5,Professional,0,0,9120 Springfield Drive,,1 (11) 500 555-0118,28/07/2019,28/07/2024
24877,222,Mandy Zhao,05/06/1968,M,F,80000,1,Management,1,4,"65, rue Faubourg St Antoine",,1 (11) 500 555-0147,05/07/2019,05/07/2024
24885,36,Corey Xie,02/11/1995,S,M,60000,0,Professional,1,3,6277 Greenview Court,,1 (11) 500 555-0178,14/07/2019,14/07/2024
24964,614,Samantha Anderson,20/07/1967,M,F,40000,1,Professional,0,2,6359 Jill Ave.,,210-555-0164,20/07/2019,20/07/2024
24967,51,Jasmine Reed,18/02/1968,S,F,40000,1,Professional,1,2,6228 Palm Avenue,,359-555-0189,02/07/2019,02/07/2024
25004,611,Samuel Thomas,14/02/1998,S,M,30000,0,Skilled Manual,0,1,2599 Vine Hill Way,,779-555-0176,24/07/2019,24/07/2024
25027,9,Meredith Mehta,15/01/1973,M,F,40000,0,Skilled Manual,0,2,3756 Lime Ridge Drive,,1 (11) 500 555-0111,10/07/2019,10/07/2024
25028,10,Brenda Gonzalez,26/03/1973,M,F,40000,0,Skilled Manual,1,2,2102 W. 8th St.,,1 (11) 500 555-0172,09/07/2019,09/07/2024
25066,62,Charles Robinson,20/05/1977,S,M,70000,0,Skilled Manual,0,2,5068 N Francisco Way,,826-555-0121,29/07/2019,29/07/2024
25071,339,Natalie Brooks,18/02/1984,M,F,60000,5,Skilled Manual,1,3,2305 Glaze Drive,,568-555-0151,15/07/2019,15/07/2024
25101,57,Wyatt Baker,21/04/1979,M,M,60000,4,Professional,1,1,2230 May Way,,234-555-0183,05/07/2019,05/07/2024
25117,7,Mindy Shan,02/04/1988,M,F,70000,5,Professional,0,3,1306 B St.,,1 (11) 500 555-0122,02/07/2019,02/07/2024
25137,27,Nina Raje,01/08/1988,M,F,80000,5,Professional,1,4,6237 El Rancho Dr.,,1 (11) 500 555-0150,24/07/2019,24/07/2024
25177,49,Alberto Gomez,16/09/1981,M,M,70000,4,Professional,1,3,4823 Park Blvd.,,837-555-0140,28/07/2019,28/07/2024
25178,614,Jasmine Kelly,21/04/1981,M,F,80000,4,Professional,1,3,6833 Filomena,,366-555-0155,08/07/2019,08/07/2024
25187,546,Sydney Scott,15/08/1955,M,F,50000,0,Management,1,2,5601 Garrow Drive,,895-555-0191,24/07/2019,24/07/2024
25189,611,Aidan Hayes,14/04/1956,M,M,50000,0,Management,1,2,1584 S. Forest Hill,,744-555-0145,04/07/2019,04/07/2024
25232,22,Kellie Blanco,13/03/1979,M,F,100000,0,Professional,1,1,2973 Cardinet Drive,,1 (11) 500 555-0137,26/07/2019,26/07/2024
25237,26,Roger Sun,18/06/1982,M,M,70000,4,Skilled Manual,1,2,7236 Tanager Circle,,1 (11) 500 555-0165,20/07/2019,20/07/2024
25282,312,Gabriel Perez,10/01/1994,S,M,50000,0,Skilled Manual,0,1,1349 Sol St.,,567-555-0195,11/07/2019,11/07/2024
25295,35,Chad Raje,01/09/1989,M,M,130000,5,Management,1,4,1660 Bonifacio St.,,1 (11) 500 555-0169,17/07/2019,17/07/2024
25296,208,Christina Stewart,05/01/1977,M,F,100000,3,Professional,1,4,"29, avenue de la Gare",,1 (11) 500 555-0193,23/07/2019,23/07/2024
25330,372,Madison Gonzales,21/09/1949,M,F,40000,0,Skilled Manual,1,1,3967 Arlington Way,,736-555-0141,01/07/2019,01/07/2024
25346,631,Ian Gonzalez,12/08/1976,S,M,20000,0,Clerical,1,2,1901 Delaware Drive,,364-555-0127,14/07/2019,14/07/2024
25367,64,Abigail Torres,06/08/1979,M,F,40000,0,Clerical,0,1,682 Ambush Dr..,,540-555-0193,01/07/2019,01/07/2024
25375,372,Carson Flores,21/03/1992,M,M,50000,0,Skilled Manual,1,0,8641 B Southampton Rd.,,148-555-0177,25/07/2019,25/07/2024
25456,220,Kelvin Cai,22/01/1986,M,M,10000,4,Manual,1,2,"118, rue Faubourg St Antoine",,1 (11) 500 555-0112,14/07/2019,14/07/2024
25483,192,Dennis Ma,03/02/1954,S,M,20000,0,Clerical,0,1,"22, rue Philibert-Delorme",,1 (11) 500 555-0168,15/07/2019,15/07/2024
25536,177,Rebekah Sai,26/10/1956,S,F,20000,0,Clerical,1,0,Winter der Böck 8441,,1 (11) 500 555-0165,17/07/2019,17/07/2024
25544,263,Sergio Fernandez,25/12/1976,S,M,20000,0,Clerical,0,0,8288 Serpentine,,1 (11) 500 555-0194,17/07/2019,17/07/2024
25570,197,Robyn Torres,17/05/1963,S,F,20000,0,Manual,1,0,"343, rue de Terre Neuve",,1 (11) 500 555-0123,04/07/2019,04/07/2024
25654,193,Carla Malhotra,03/04/1999,M,F,20000,4,Manual,1,2,"8, rue de la Comédie",,1 (11) 500 555-0188,20/07/2019,20/07/2024
25678,145,Erica Yang,03/11/1994,S,F,20000,0,Manual,0,2,Auf Der Steige 2,,1 (11) 500 555-0138,22/07/2019,22/07/2024
25763,611,Hannah Johnson,03/11/1988,M,F,90000,4,Skilled Manual,1,3,2672 Black Walnut,,283-555-0135,22/07/2019,22/07/2024
25785,236,Jackson Edwards,15/08/1974,S,M,90000,2,Professional,1,1,5790 Amigo Ln.,,1 (11) 500 555-0135,15/07/2019,15/07/2024
25790,184,Cameron Patterson,10/09/1973,M,M,100000,4,Management,0,3,"3716, avenue Reille",,1 (11) 500 555-0198,08/07/2019,08/07/2024
25802,120,Clayton He,14/11/1969,S,M,120000,5,Management,0,3,Karl Liebknecht str 299,,1 (11) 500 555-0117,29/07/2019,29/07/2024
25807,199,Kaitlin Lopez,10/11/1967,M,F,90000,0,Skilled Manual,1,2,"5, route de Marseille",,1 (11) 500 555-0165,01/07/2019,01/07/2024
25817,18,Isaac Phillips,05/11/1993,M,M,80000,0,Professional,1,3,5065 Maywood Lane,,1 (11) 500 555-0114,29/07/2019,29/07/2024
25838,331,Makayla Reed,27/02/1958,S,F,60000,0,Management,1,2,2798 Rankin Way,,833-555-0142,02/07/2019,02/07/2024
25858,545,Mariah Gonzales,05/11/1965,S,F,20000,0,Clerical,1,3,6998 Courthouse Drive,,787-555-0196,30/07/2019,30/07/2024
25877,644,Alyssa Price,04/12/1968,S,F,60000,1,Professional,1,1,1721 Dianda,,553-555-0180,27/07/2019,27/07/2024
25881,358,Jennifer Clark,22/03/1968,M,F,60000,1,Management,1,0,4509 N. Michell Canyon Rd.,,112-555-0188,07/07/2019,07/07/2024
25907,36,Kelli Shen,24/08/1964,M,F,10000,1,Skilled Manual,1,2,5862 Crivello Ave.,,1 (11) 500 555-0118,17/07/2019,17/07/2024
25908,337,Melissa Long,23/03/1999,M,F,60000,0,Skilled Manual,0,1,7855 Waterhigh Street,,520-555-0114,29/07/2019,29/07/2024
25932,547,Marcus Rodriguez,25/11/1997,S,M,40000,0,Skilled Manual,0,1,5863 Sierra,,250-555-0141,24/07/2019,24/07/2024
25934,336,Luke King,23/09/1997,S,M,70000,0,Skilled Manual,0,2,9546 Cardinal Ct.,,118-555-0120,02/07/2019,02/07/2024
25963,623,Charles Morris,14/11/1994,S,M,60000,0,Professional,1,2,6857 Bentley St.,,233-555-0153,06/07/2019,06/07/2024
26008,315,Jennifer Gonzales,23/06/1979,M,F,70000,5,Professional,1,3,9494 Buena Vista,,101-555-0135,23/07/2019,23/07/2024
26031,27,Katrina Kumar,27/05/1985,S,F,60000,3,Professional,0,1,6838 El Rancho Drive,,1 (11) 500 555-0186,28/07/2019,28/07/2024
26100,63,James Ptaszynski,02/04/1956,S,F,40000,0,Professional,1,2,7345 Kenwal Rd.,,127-555-0194,18/07/2019,18/07/2024
26103,614,Jack Yang,26/03/1980,M,M,90000,3,Professional,1,3,533 Beauer Lane,,895-555-0130,10/07/2019,10/07/2024
26108,361,Dylan Thompson,05/05/1980,S,M,170000,1,Management,0,2,6321 Laguna Street,,711-555-0114,08/07/2019,08/07/2024
26170,361,Jeremiah Jenkins,04/05/1996,S,M,30000,0,Skilled Manual,0,2,7356 Indigo Ct.,,191-555-0117,08/07/2019,08/07/2024
26172,300,Madeline Hernandez,18/08/1995,S,F,40000,0,Skilled Manual,0,2,5863 Masonic Dr.,,465-555-0192,27/07/2019,27/07/2024
26193,300,Luis Edwards,01/02/1996,S,M,40000,0,Skilled Manual,0,1,9167 Jennifer Way,,423-555-0186,05/07/2019,05/07/2024
26197,612,Marcus Lopez,03/03/1995,S,M,40000,0,Skilled Manual,0,1,9846 Golf Club Road,,410-555-0110,13/07/2019,13/07/2024
26236,612,Isabella Evans,05/05/1995,M,F,40000,3,Clerical,1,1,4832 Park Glen Ct.,,286-555-0187,19/07/2019,19/07/2024
26288,301,Alexandra Russell,10/05/1993,M,F,40000,0,Skilled Manual,1,0,8809 Diablo View Road,,780-555-0185,16/07/2019,16/07/2024
26336,315,Noah Brown,25/08/1986,M,M,60000,0,Professional,1,0,8741 Clark Creek Lane,,230-555-0146,20/07/2019,20/07/2024
26361,249,Ebony Suarez,08/02/1986,M,F,10000,4,Manual,1,2,9057 Palms Dr.,,1 (11) 500 555-0198,30/07/2019,30/07/2024
26369,218,Kate Nath,24/09/1985,M,F,20000,2,Manual,1,0,"1101, rue Lauriston",,1 (11) 500 555-0171,29/07/2019,29/07/2024
26371,223,Cassandra Garcia,05/03/1985,M,F,30000,1,Skilled Manual,1,2,"9, rue Lafayette",,1 (11) 500 555-0161,27/07/2019,27/07/2024
26374,36,Bradley Pal,28/02/1991,S,M,130000,5,Management,0,4,7555 Hillview Dr,,1 (11) 500 555-0145,23/07/2019,23/07/2024
26396,176,Terry Black,19/05/1965,M,M,100000,3,Management,0,4,Charlottenstr 40,,1 (11) 500 555-0166,19/07/2019,19/07/2024
26415,132,Latoya Lal,17/04/1968,M,F,90000,1,Skilled Manual,1,4,Heideweg 2459,,1 (11) 500 555-0198,22/07/2019,22/07/2024
26446,9,Jamie Muñoz,09/03/1990,S,M,130000,5,Management,1,4,9539 Glenside Dr,,1 (11) 500 555-0111,27/07/2019,27/07/2024
26460,552,Gabriella Cook,09/03/1960,M,F,60000,0,Management,1,2,8264 Montanya Court,,553-555-0153,19/07/2019,19/07/2024
26461,59,Brooke Howard,24/11/1960,S,F,60000,0,Management,0,2,2010 Coach Place,,304-555-0157,03/07/2019,03/07/2024
26528,614,Samuel Garcia,04/05/1973,S,M,60000,1,Professional,1,2,2773 Bonifacio Street,,130-555-0138,01/07/2019,01/07/2024
26564,32,Franklin Chen,26/09/1974,S,M,40000,0,Clerical,0,2,9632 K St.,,1 (11) 500 555-0199,31/07/2019,31/07/2024
26565,2,Gabriel Mitchell,20/05/1974,S,M,40000,0,Clerical,0,2,6510 Northridge Drive,,1 (11) 500 555-0131,03/07/2019,03/07/2024
26580,548,Paige Ramirez,17/07/1994,M,F,50000,0,Skilled Manual,1,2,2317 Matchstick Drive,,820-555-0189,06/07/2019,06/07/2024
26595,623,Alyssa Bailey,05/04/1977,M,F,70000,0,Skilled Manual,1,2,8811 Lombardy Lane,,715-555-0165,08/07/2019,08/07/2024
26597,648,Madison Lewis,05/01/1984,S,F,60000,4,Skilled Manual,0,2,6394 Dumbarton Drive,,788-555-0156,12/07/2019,12/07/2024
26605,338,Brandon Foster,27/02/1983,S,M,70000,0,Professional,0,1,679 Land Ave,,743-555-0118,28/07/2019,28/07/2024
26613,302,Priscilla Lal,25/06/1981,M,F,40000,3,Skilled Manual,1,3,5412 Iris Ct,,439-555-0149,22/07/2019,22/07/2024
26637,316,Thomas Robinson,27/03/1979,M,M,60000,3,Professional,1,0,8354 Sunset Meadows Ln.,,348-555-0169,05/07/2019,05/07/2024
26659,24,Katrina Yuan,22/08/1990,M,F,80000,4,Management,0,1,9534 Hartnell Court,,1 (11) 500 555-0122,14/07/2019,14/07/2024
26772,9,Jamie Hu,20/02/1980,M,F,70000,4,Skilled Manual,1,3,3022 Adobe St,,1 (11) 500 555-0110,04/07/2019,04/07/2024
26781,634,Jan Cox,04/12/1999,M,F,30000,0,Skilled Manual,1,2,9429 Geraldine Dr,,660-555-0112,17/07/2019,17/07/2024
26783,644,Juan Torres,19/04/2000,M,M,40000,0,Skilled Manual,0,2,8761 Garnet Lane,,714-555-0128,06/07/2019,06/07/2024
26787,609,Austin Moore,04/09/1998,S,M,30000,0,Clerical,0,2,9609 W 74th St.,,381-555-0191,22/07/2019,22/07/2024
26810,54,Melanie Stewart,13/05/1985,S,F,50000,3,Skilled Manual,0,2,9667 Argonne Drive,,272-555-0181,18/07/2019,18/07/2024
26820,257,Carol Nath,02/05/1987,M,F,10000,3,Manual,1,1,3982 Ram Circle,,1 (11) 500 555-0193,06/07/2019,06/07/2024
26832,118,Kate Xie,03/02/1986,M,F,30000,1,Skilled Manual,1,2,Waldstr 91,,1 (11) 500 555-0169,31/07/2019,31/07/2024
26836,267,Hector Diaz,10/06/1985,S,M,20000,2,Manual,0,0,7128 Joan Ave.,,1 (11) 500 555-0132,15/07/2019,15/07/2024
26844,236,Erin Cooper,27/05/1950,S,F,20000,0,Manual,0,1,6838 El Rancho Drive,,1 (11) 500 555-0172,19/07/2019,19/07/2024
26863,256,Alvin Chen,08/11/1997,S,M,20000,0,Manual,0,1,1510 Sharon Dr.,,1 (11) 500 555-0113,08/07/2019,08/07/2024
26951,149,Trisha Hu,21/11/1989,S,F,10000,2,Manual,0,0,Hans-Rosenthal-Platz 4297,,1 (11) 500 555-0161,06/07/2019,06/07/2024
26980,119,Marc Suarez,08/07/1992,M,M,10000,0,Manual,1,2,Winterfeldtstr 29,,1 (11) 500 555-0172,01/07/2019,01/07/2024
27010,307,Jordyn Patterson,14/11/1995,M,F,40000,3,Clerical,1,0,4438 Chrislend Court,,897-555-0117,15/07/2019,15/07/2024
27029,358,Elizabeth Hughes,18/09/1975,S,F,30000,0,Clerical,0,2,4809 Ward Court,,702-555-0195,15/07/2019,15/07/2024
27032,359,Miguel Garcia,10/09/1975,S,M,30000,0,Clerical,1,2,7324 Mt. Tri-state Ct.,,772-555-0148,21/07/2019,21/07/2024
27057,648,Brooke Morris,16/08/1992,S,F,50000,0,Skilled Manual,0,0,2916 Hill Dr.,,698-555-0129,13/07/2019,13/07/2024
27190,301,Shelby Reed,26/04/1994,M,F,40000,3,Clerical,1,1,9420 Fillet Ave,,833-555-0126,07/07/2019,07/07/2024
27191,58,David Brown,13/09/1994,S,M,40000,3,Clerical,0,2,3883 Pheasant Ct.,,355-555-0148,22/07/2019,22/07/2024
27216,361,Ana Diaz,27/10/1976,M,F,30000,0,Skilled Manual,0,2,1271 Mills Place,,157-555-0145,26/07/2019,26/07/2024
27315,175,James Mitchell,19/06/1965,M,M,100000,3,Management,1,4,Am Gallberg 6626,,1 (11) 500 555-0161,09/07/2019,09/07/2024
27318,196,James Bryant,11/11/1974,M,M,80000,2,Professional,1,1,"11, avenue du Président-Kennedy",,1 (11) 500 555-0122,07/07/2019,07/07/2024
27328,187,Edgar Srini,27/03/1969,S,M,80000,1,Management,1,3,"92, rue Mazagran",,1 (11) 500 555-0130,24/07/2019,24/07/2024
27349,39,Sheila Diaz,15/08/1994,M,F,90000,0,Professional,1,3,986 Roundhouse Pl.,,1 (11) 500 555-0124,13/07/2019,13/07/2024
27372,402,Andre Sai,01/02/1968,S,M,30000,0,Professional,0,2,2530 C Del Rio Circle,,724-555-0116,02/07/2019,02/07/2024
27377,51,Melanie Alexander,05/02/1967,S,F,30000,0,Professional,1,2,2420 Union St,,742-555-0138,06/07/2019,06/07/2024
27383,311,Jay Hernandez,02/03/1958,S,M,60000,0,Management,1,2,651 Melody Dr.,,109-555-0158,26/07/2019,26/07/2024
27392,298,Felicia Romero,25/08/1961,M,F,50000,0,Management,1,2,1797 Victory Lane,,198-555-0116,30/07/2019,30/07/2024
27434,336,David Patterson,25/06/1970,S,M,70000,2,Professional,1,1,7547 Payot Court,,926-555-0172,26/07/2019,26/07/2024
27480,336,Chloe Parker,07/06/1997,S,F,70000,0,Skilled Manual,0,2,3983 Crane Court,,360-555-0121,26/07/2019,26/07/2024
27507,310,Valerie Li,27/06/1995,M,F,40000,0,Skilled Manual,1,2,6749 East 23rd Street,,417-555-0198,10/07/2019,10/07/2024
27516,18,Charles Murphy,12/05/1979,S,M,100000,1,Management,1,3,8586 Mellowood Street,,1 (11) 500 555-0120,05/07/2019,05/07/2024
27532,626,Kaitlyn Flores,05/04/1984,S,F,60000,4,Skilled Manual,1,2,1596 Bryce Dr,,713-555-0121,01/07/2019,01/07/2024
27538,536,José Jackson,14/02/1983,M,M,70000,2,Professional,1,2,508 Somerset Place,,132-555-0136,23/07/2019,23/07/2024
27562,68,Haley Bailey,23/06/1979,M,F,60000,4,Professional,1,1,5643 Palms Dr.,,569-555-0170,27/07/2019,27/07/2024
27629,632,Jose Bryant,22/07/1983,M,M,90000,0,Professional,1,1,9082 Rolling Green Circle,,931-555-0117,02/07/2019,02/07/2024
27640,311,Lauren Thomas,21/12/1982,S,F,120000,3,Professional,0,4,8786 Croyden Dr.,,937-555-0159,30/07/2019,30/07/2024
27647,361,Daniel Moore,25/09/1981,M,M,150000,2,Professional,0,4,8672 Price Lane,,433-555-0110,14/07/2019,14/07/2024
27676,355,Trevor Flores,10/04/1971,M,M,40000,0,Professional,1,2,5608 Montanya Court,,121-555-0136,16/07/2019,16/07/2024
27686,5,Vincent Zhang,19/05/1983,M,M,60000,4,Professional,1,3,5891 Maureen Ln,,1 (11) 500 555-0140,31/07/2019,31/07/2024
27735,616,Shelby Sanders,20/06/1997,S,F,40000,0,Skilled Manual,0,2,2588 San Vincente Drive,,429-555-0185,27/07/2019,27/07/2024
27741,612,Gabrielle Foster,15/08/1999,S,F,40000,0,Skilled Manual,1,2,1488 Guadalupe Dr.,,121-555-0120,24/07/2019,24/07/2024
27793,215,Mitchell Shan,07/09/1953,S,M,10000,0,Manual,0,2,"5, boulevard du Montparnasse",,1 (11) 500 555-0187,08/07/2019,08/07/2024
27831,142,Clinton Vazquez,09/11/1996,S,M,20000,0,Manual,0,1,Am Gallberg 6186,,1 (11) 500 555-0196,26/07/2019,26/07/2024
27911,626,Robert Moore,07/02/1996,S,M,40000,0,Skilled Manual,0,2,8436 L St.,,237-555-0192,09/07/2019,09/07/2024
27989,345,Joseph Thomas,08/03/1968,M,M,30000,0,Professional,1,2,793 Crawford Street,,128-555-0119,10/07/2019,10/07/2024
28023,539,Andrea James,15/09/1966,S,F,40000,0,Professional,0,3,4645 Rossmor Parkway,,514-555-0198,06/07/2019,06/07/2024
28024,302,Miguel Perry,06/04/1966,M,M,70000,0,Management,0,3,9446 Camelback Ct.,,203-555-0116,20/07/2019,20/07/2024
28025,68,Mya Russell,25/01/1967,M,F,40000,1,Professional,0,2,3797 Mt. Wilson Way,,891-555-0132,24/07/2019,24/07/2024
28138,38,Marvin Ramos,13/11/1978,S,M,100000,0,Management,0,4,9641 M St.,,1 (11) 500 555-0156,28/07/2019,28/07/2024
28174,536,Marco Subram,24/04/1980,M,M,40000,2,Skilled Manual,1,3,4268 Shadow Court,,732-555-0135,18/07/2019,18/07/2024
28238,322,Dalton Flores,07/07/1985,S,M,120000,2,Management,0,4,4534 Blum Rd.,,344-555-0110,01/07/2019,01/07/2024
28245,50,Gavin Henderson,05/01/1976,S,M,80000,0,Professional,1,1,5309 Diane Ct.,,322-555-0195,05/07/2019,05/07/2024
28258,360,Destiny Bryant,09/09/1982,S,F,130000,3,Management,0,1,2773 Kirkwood Dr,,658-555-0177,04/07/2019,04/07/2024
28262,616,Destiny Diaz,07/07/1981,M,F,80000,4,Professional,1,3,8500 Pinehurst Court,,635-555-0141,24/07/2019,24/07/2024
28277,609,Katrina Deng,02/02/1955,S,F,40000,0,Professional,1,2,5562 Galindo Street,,613-555-0165,24/07/2019,24/07/2024
28346,69,Eduardo Russell,04/06/1999,S,M,30000,0,Clerical,0,2,2665 Escobar,,628-555-0177,21/07/2019,21/07/2024
28406,211,Gerald Srini,23/03/1983,M,M,30000,2,Clerical,1,2,"288, rue de Linois",,1 (11) 500 555-0135,27/07/2019,27/07/2024
28435,173,Edwin Liu,11/04/1996,M,M,30000,0,Clerical,0,1,Alderweg 37,,1 (11) 500 555-0157,23/07/2019,23/07/2024
28439,262,Olivia Gray,12/11/1995,S,F,20000,0,Manual,0,1,3618 Galveston Ct,,1 (11) 500 555-0192,19/07/2019,19/07/2024
28457,220,Bruce Gonzalez,01/10/1955,S,M,10000,0,Clerical,0,0,"703, boulevard du Montparnasse",,1 (11) 500 555-0179,03/07/2019,03/07/2024
28466,188,Marco Chandra,21/09/1976,S,M,20000,0,Clerical,1,0,"600, route de Marseille",,1 (11) 500 555-0119,11/07/2019,11/07/2024
28566,157,Colin Sun,23/06/1991,S,M,20000,0,Manual,0,2,Pflugstr 8525,,1 (11) 500 555-0121,27/07/2019,27/07/2024
28578,626,Zoe Rogers,08/10/1986,S,F,80000,0,Skilled Manual,0,0,4155 Bayberry Dr.,,194-555-0199,18/07/2019,18/07/2024
28634,548,Nathan Mitchell,22/03/1993,S,M,40000,0,Skilled Manual,1,0,6786 Pheasant Circle,,225-555-0159,26/07/2019,26/07/2024
28677,609,Damien Tang,13/08/1986,S,M,80000,3,Skilled Manual,1,0,2 Raymond Dr,,182-555-0198,15/07/2019,15/07/2024
28762,546,Aaron Henderson,12/11/1994,M,M,40000,3,Clerical,1,2,3098 Seabourne Ct,,355-555-0171,05/07/2019,05/07/2024
28782,312,Cody Howard,11/03/1976,M,M,30000,0,Skilled Manual,1,2,9663 Soto Street,,979-555-0183,25/07/2019,25/07/2024
28789,312,Elijah Zhang,11/03/1977,S,M,30000,0,Skilled Manual,1,2,7827 11th,,788-555-0115,31/07/2019,31/07/2024
28863,553,Allison Bell,26/12/1996,M,F,40000,0,Skilled Manual,1,1,2151 Twincreek Ct,,540-555-0145,08/07/2019,08/07/2024
28873,299,Roger Deng,18/05/1973,M,M,70000,3,Professional,1,1,780 F Mt Hood Circle,,718-555-0180,24/07/2019,24/07/2024
28895,159,Mitchell Luo,18/05/1966,S,M,110000,4,Management,1,4,Krönerweg 9249,,1 (11) 500 555-0138,22/07/2019,22/07/2024
28897,209,Jennifer Ross,18/03/1973,S,F,80000,2,Professional,0,2,"201bis, boulevard Saint Germain",,1 (11) 500 555-0189,09/07/2019,09/07/2024
28917,201,Sandra Zhou,03/02/1968,S,F,80000,1,Management,0,4,"82, cours Mirabeau",,1 (11) 500 555-0184,04/07/2019,04/07/2024
28946,25,John Anderson,25/09/1992,S,M,80000,0,Professional,1,4,2513 Buskirk Avenue,,1 (11) 500 555-0187,03/07/2019,03/07/2024
28960,24,Jacquelyn Vazquez,22/03/1992,M,F,160000,5,Professional,0,4,4024 Montana,# 113,1 (11) 500 555-0199,09/07/2019,09/07/2024
28987,385,Jessica Harris,06/06/1963,S,F,60000,0,Management,1,2,3136 Mcnutt Ave.,,558-555-0181,24/07/2019,24/07/2024
29024,301,Deanna Blanco,09/09/1971,S,F,60000,1,Professional,1,2,5298 Green View Court,,190-555-0171,25/07/2019,25/07/2024
29036,607,Rebecca Baker,25/10/1973,M,F,60000,1,Skilled Manual,1,2,4414 Marion Ct.,,842-555-0134,03/07/2019,03/07/2024
29215,539,Abigail Barnes,13/03/1984,S,F,90000,5,Professional,0,3,8674 Marina Vill Pkwy.,,121-555-0184,12/07/2019,12/07/2024
29216,543,Antonio Wood,19/05/1984,S,M,90000,5,Professional,0,4,2569 Serrana Ct.,,341-555-0163,30/07/2019,30/07/2024
