ck,gk,name,bdate,ms,gender,income,childrenhome,occ,hof,nco,addr1,addr2,phone,datefirstpuchase,datelastpurchase
17865,51,Blake Barnes,1980-11-03,M,M,60000,0,Skilled Manual,0,1,5428 Ameno Dr.,,988-555-0199,31/05/2019 00:00,31/05/2024
17874,192,Natasha Alvarez,1987-01-15,S,F,10000,0,Manual,1,0,"570, quai de Grenelle",,1 (11) 500 555-0118,23/05/2019 00:00,23/05/2024
17878,184,Gabrielle Sanders,1981-04-11,M,F,10000,0,Manual,1,0,"54, rue de Courtaboeuf",,1 (11) 500 555-0175,10/05/2019 00:00,10/05/2024
17901,157,Keith Tang,1962-04-15,M,M,20000,0,Manual,1,0,Wallstr 842,,1 (11) 500 555-0189,04/05/2019 00:00,04/05/2024
17905,11,Calvin Yuan,2000-07-20,M,M,10000,0,Manual,1,1,8577 La Vista Avenue,,1 (11) 500 555-0151,12/05/2019 00:00,12/05/2024
17955,175,Ronnie Zhao,1990-11-02,S,M,20000,0,Manual,1,1,Wolfgangstraße 62,,1 (11) 500 555-0180,17/05/2019 00:00,17/05/2024
17961,258,Meghan Blanco,1989-11-14,S,F,20000,0,Manual,0,1,7182 Olive Hill,,1 (11) 500 555-0156,07/05/2019 00:00,07/05/2024
18001,164,Ross Suri,1983-07-14,S,M,20000,3,Manual,1,2,Wolfgangstraße 78,,1 (11) 500 555-0110,14/05/2019 00:00,14/05/2024
18012,239,Karen Zhu,1985-05-12,M,F,40000,0,Skilled Manual,1,0,3353 Teixeira Way,,1 (11) 500 555-0183,05/05/2019 00:00,05/05/2024
18015,186,Haley Edwards,1984-04-12,S,F,30000,2,Clerical,1,2,"75, avenue Reille",,1 (11) 500 555-0161,17/05/2019 00:00,17/05/2024
18016,223,Tiffany Liu,1984-02-20,M,F,30000,2,Clerical,0,2,"22, rue Léo Delibes",,1 (11) 500 555-0183,17/05/2019 00:00,17/05/2024
18048,229,Alisha Sun,1994-10-06,S,F,30000,0,Clerical,0,1,4096 San Remo,,1 (11) 500 555-0137,21/05/2019 00:00,21/05/2024
18066,300,Steve He,1966-01-16,S,M,70000,0,Management,1,3,3792 Esperanza Drive,,806-555-0181,15/05/2019 00:00,15/05/2024
18067,547,Jackson King,1966-08-10,M,M,70000,0,Management,1,4,1466 Aspen Drive,,538-555-0143,20/05/2019 00:00,20/05/2024
18068,385,Ethan Walker,1966-11-23,M,M,70000,0,Management,0,4,7811 Harris Circle,,569-555-0192,03/05/2019 00:00,03/05/2024
18075,374,Courtney Adams,1967-01-08,S,F,70000,1,Professional,1,1,6089 Santa Fe Dr.,,709-555-0119,08/05/2019 00:00,08/05/2024
18076,307,Andre Mehta,1967-04-19,M,M,70000,1,Professional,1,1,8636 St. Francis St.,,317-555-0119,01/05/2019 00:00,01/05/2024
18082,614,Steven Sanchez,1968-10-14,M,M,60000,1,Professional,1,1,5183 Sharon Pl.,,620-555-0127,11/05/2019 00:00,11/05/2024
18101,347,Bailey Turner,1970-04-28,M,F,70000,2,Professional,1,1,8186 St. Michael Drive,#a,846-555-0146,21/05/2019 00:00,21/05/2024
18113,374,Abigail Simmons,1971-02-27,M,F,70000,2,Professional,1,2,5190 Jacqueline Way,,419-555-0131,10/05/2019 00:00,10/05/2024
18115,637,Richard Young,1972-12-16,M,M,70000,1,Skilled Manual,1,2,3485 Sands,,257-555-0130,26/05/2019 00:00,26/05/2024
18215,26,Ashley Taylor,1990-10-05,S,F,90000,0,Professional,1,4,626 Rossmor Parkway,,1 (11) 500 555-0118,03/05/2019 00:00,03/05/2024
18224,627,Vanessa Perry,1984-10-10,S,F,90000,0,Professional,0,1,4553 Morello Ave,,684-555-0129,08/05/2019 00:00,08/05/2024
18225,627,Paige Jenkins,1984-10-23,S,F,90000,0,Professional,0,1,5281 Miller Avenue,,914-555-0131,08/05/2019 00:00,08/05/2024
18230,298,Brianna Perry,1979-08-12,M,F,60000,4,Professional,1,1,7901 Moccasin Ct.,,988-555-0157,25/05/2019 00:00,25/05/2024
18231,299,Janet Gutierrez,1979-04-03,M,F,80000,0,Professional,1,0,8932 Westwood Way,,857-555-0148,30/05/2019 00:00,30/05/2024
18232,347,Sophia Edwards,1978-08-15,M,F,80000,0,Skilled Manual,1,1,5431 Bella Avenue,,914-555-0138,11/05/2019 00:00,11/05/2024
18280,31,Jimmy Alonso,1981-05-24,M,M,60000,0,Skilled Manual,1,1,7376 Redwood Road,,1 (11) 500 555-0110,25/05/2019 00:00,24/06/2024
18317,63,Samantha Jones,2000-05-18,M,F,30000,0,Skilled Manual,1,2,1527 St. John Lane,,260-555-0138,24/05/2019 00:00,22/07/2024
18340,299,Arianna Cooper,1996-04-22,S,F,40000,0,Skilled Manual,1,1,4101 Buckthorn Court,,833-555-0133,11/05/2019 00:00,11/05/2024
18351,302,Alexander Smith,1992-02-13,M,M,70000,0,Skilled Manual,1,2,5460 Kipling Court,,915-555-0150,26/05/2019 00:00,26/05/2024
18352,307,Noah Thomas,1992-11-22,M,M,80000,0,Management,1,1,5446 Via Estrella,,162-555-0112,12/05/2019 00:00,12/05/2024
18353,635,Robert Anderson,1992-02-10,M,M,80000,0,Management,1,1,9891 Clayton Way,,255-555-0175,10/05/2019 00:00,10/05/2024
18356,66,Alexander Lee,1988-08-02,M,M,90000,4,Skilled Manual,1,2,1792 Del Monte Ct.,,447-555-0194,17/05/2019 00:00,01/07/2024
18357,618,Trinity Reed,1988-08-15,M,F,100000,0,Management,1,3,4334 Fremont Street,,414-555-0112,03/05/2019 00:00,03/05/2024
18397,419,Louis Anand,1982-06-12,M,M,100000,2,Professional,1,4,1256 American Beauty Dr,,397-555-0169,10/05/2019 00:00,10/05/2024
18408,612,Cody West,1975-12-05,S,M,60000,0,Professional,1,2,4192 May Rd.,,260-555-0165,09/05/2019 00:00,09/05/2024
18450,10,Willie Shen,1968-08-23,M,M,10000,1,Clerical,1,2,130 North Main St.,,1 (11) 500 555-0162,01/05/2019 00:00,01/05/2024
18451,38,Dale Pal,1968-05-08,M,M,20000,1,Clerical,1,2,5785 Ygnacio Valley Road,,1 (11) 500 555-0118,24/05/2019 00:00,24/05/2024
18453,539,Caroline Patterson,1997-06-02,S,F,40000,0,Skilled Manual,1,1,9901 Sequoia Woods Pl,,183-555-0169,07/05/2019 00:00,07/05/2024
18455,312,Alejandro Wu,1997-09-25,M,M,60000,0,Skilled Manual,0,2,3799 Hilton Way,,284-555-0143,19/05/2019 00:00,19/05/2024
18456,326,Timothy Bailey,1997-09-05,S,M,60000,0,Skilled Manual,0,2,896 Shannon Lane,,871-555-0120,07/05/2019 00:00,07/05/2024
18466,30,Joy Gutierrez,1973-03-12,M,F,40000,0,Skilled Manual,1,2,6396 Market Place,,1 (11) 500 555-0128,14/05/2019 00:00,12/07/2024
18536,343,Hailey Coleman,1963-03-22,M,F,60000,0,Management,1,2,9231 Santa Ana Drive,,671-555-0191,11/05/2019 00:00,11/05/2024
18563,352,Evan Sanchez,1989-06-08,M,M,60000,0,Professional,1,0,2950 Polaris Dr.,,138-555-0163,28/05/2019 00:00,28/05/2024
18564,326,John Moore,1987-05-07,S,M,40000,0,Professional,0,1,5117 Oak Creek Ct.,,171-555-0191,01/05/2019 00:00,01/05/2024
18565,543,Dalton Bryant,1990-03-15,M,M,60000,0,Professional,1,0,1798 Westbury Dr.,,389-555-0150,25/05/2019 00:00,25/05/2024
18567,361,Madison Barnes,1987-01-04,S,F,50000,2,Skilled Manual,1,1,2975 Roslyn Road,,625-555-0162,19/05/2019 00:00,19/05/2024
18568,316,Mya Bennett,1987-06-20,S,F,50000,2,Skilled Manual,1,1,3913 Euclid Ave.,,905-555-0121,19/05/2019 00:00,19/05/2024
18576,385,Emily Coleman,1986-07-16,M,F,60000,0,Professional,1,0,4125 Adobe Dr.,,165-555-0130,19/05/2019 00:00,19/05/2024
18589,611,Anna Stewart,1985-07-05,S,F,40000,0,Professional,0,1,2482 Buckingham Dr.,,680-555-0159,18/05/2019 00:00,18/05/2024
18596,310,Gabriella Cooper,1985-06-13,S,F,60000,0,Professional,0,1,5440 Klamath Woods Pl.,,736-555-0113,20/05/2019 00:00,20/05/2024
18597,374,Isabel Perry,1985-06-27,M,F,60000,0,Professional,0,1,590 Sudden Loop,,874-555-0125,19/05/2019 00:00,19/05/2024
18598,358,Norimichi Yonekura,1984-03-19,S,M,40000,0,Professional,0,1,6130 Alderwood Lane,,399-555-0174,19/05/2019 00:00,19/05/2024
18605,612,David Wright,1984-11-16,S,M,60000,2,Skilled Manual,1,2,6425 Adelia Court,,544-555-0144,06/05/2019 00:00,06/05/2024
18606,632,Wyatt Green,1984-10-25,S,M,60000,2,Skilled Manual,1,2,8038 La Paz,,192-555-0118,14/05/2019 00:00,14/05/2024
18607,546,Katherine Taylor,1984-06-13,S,F,60000,2,Skilled Manual,1,2,886 Panoramic Drive,,809-555-0139,29/05/2019 00:00,29/05/2024
18608,385,Ian Phillips,1984-04-17,M,M,60000,2,Skilled Manual,1,2,4077 St. George Drive,,115-555-0117,28/05/2019 00:00,28/05/2024
18609,547,Alyssa Cook,1984-06-14,M,F,60000,2,Skilled Manual,1,2,5509 Newcastle Road,,931-555-0112,18/05/2019 00:00,18/05/2024
18616,348,Spencer Butler,1983-02-05,S,M,60000,2,Professional,1,0,4140 Delta View Ln.,,139-555-0113,29/05/2019 00:00,29/05/2024
18622,229,Byron Rubio,1992-11-17,S,M,20000,0,Manual,0,2,1148 Thornwood Drive,,1 (11) 500 555-0158,27/05/2019 00:00,27/05/2024
18638,623,Alyssa Thompson,1994-06-09,S,F,40000,3,Clerical,1,1,4480 N. Lucile Lane,,844-555-0186,25/05/2019 00:00,25/05/2024
18639,547,Maria Scott,1994-09-08,S,F,40000,3,Clerical,1,2,8459 Leed Court West,,297-555-0131,29/05/2019 00:00,29/05/2024
18645,631,Jordan Bryant,1986-03-21,M,M,60000,0,Skilled Manual,1,0,"17, rue de la Centenaire",,371-555-0193,10/05/2019 00:00,10/05/2024
18646,300,Blake Adams,1986-03-12,M,M,60000,0,Skilled Manual,1,0,6055 Broadway Street,,590-555-0140,19/05/2019 00:00,19/05/2024
18654,339,Thomas Lopez,1975-06-18,M,M,40000,0,Clerical,1,1,8574 Hidden Oak Ct.,,429-555-0115,14/05/2019 00:00,14/05/2024
18655,623,Eric Diaz,1975-10-09,M,M,40000,0,Clerical,1,1,2587 Windmill Way,,321-555-0190,31/05/2019 00:00,31/05/2024
18660,312,Cristina Anand,1976-10-23,M,F,40000,0,Clerical,1,1,8339 Auburn,,987-555-0197,19/05/2019 00:00,19/05/2024
18662,314,Kyle Sharma,1977-11-17,M,M,30000,0,Skilled Manual,1,2,9503 Clark Creek Lane,,365-555-0137,12/05/2019 00:00,12/05/2024
18670,300,Melanie Bryant,1978-07-04,M,F,40000,0,Clerical,1,1,2634 Yosemite Circle,,431-555-0174,13/05/2019 00:00,13/05/2024
18679,635,Seth Wood,1992-07-26,S,M,50000,0,Skilled Manual,1,0,2306 Hillridge Way,,313-555-0183,23/05/2019 00:00,23/05/2024
18680,298,David Shan,1993-11-03,M,M,40000,0,Skilled Manual,1,0,8483 Temple Court,,628-555-0180,06/05/2019 00:00,06/05/2024
18684,372,Makayla Watson,1993-09-04,M,F,60000,0,Skilled Manual,1,0,7981 Center Avenue,,751-555-0124,16/05/2019 00:00,16/05/2024
18741,35,Edgar Martinez,1956-01-23,M,M,30000,0,Clerical,0,2,7490 Northwood Dr,,1 (11) 500 555-0183,20/05/2019 00:00,20/05/2024
18749,58,Olivia Stewart,1996-08-14,M,F,30000,0,Skilled Manual,1,2,2844 Plymouth Drive,,478-555-0145,13/05/2019 00:00,31/07/2024
18762,345,Arthur Wilson,1998-05-22,M,F,40000,0,Skilled Manual,1,2,3997 Ash Lane,,175-555-0196,20/05/2019 00:00,20/05/2024
18779,347,Jose Hill,1994-04-22,M,M,30000,0,Skilled Manual,1,1,5613 East Altarinda Drive,,197-555-0139,06/05/2019 00:00,06/05/2024
18780,347,Evan Carter,1993-05-09,S,M,60000,0,Skilled Manual,1,1,419 River Ash Court,,697-555-0113,07/05/2019 00:00,07/05/2024
18785,60,Sara Rivera,1987-11-05,S,F,110000,1,Management,0,2,256 Gumwood Dr,,870-555-0111,31/05/2019 00:00,31/05/2024
18788,54,Madison Thompson,1988-03-02,S,F,90000,4,Management,1,1,5967 Greystone Dr.,,697-555-0160,24/05/2019 00:00,24/05/2024
18790,635,Julia Martin,1999-09-26,M,F,40000,0,Skilled Manual,1,2,8315 Near Ct.,,302-555-0133,21/05/2019 00:00,21/05/2024
18792,552,Gabriella Peterson,1999-08-24,M,F,40000,0,Skilled Manual,1,2,1829 Satin Court,,193-555-0123,27/05/2019 00:00,27/05/2024
18793,40,Angel Cox,1964-04-19,M,M,20000,0,Skilled Manual,0,2,5812 Cincerto Circle,,1 (11) 500 555-0110,27/05/2019 00:00,27/05/2024
18794,337,Andrew Davis,1999-03-20,S,M,60000,0,Skilled Manual,1,1,7808 Brown St.,,689-555-0149,05/05/2019 00:00,05/05/2024
18798,325,Andrea Allen,1998-06-13,M,F,60000,0,Skilled Manual,1,2,1658 Stonyhill Circle,,306-555-0110,03/05/2019 00:00,03/05/2024
18800,542,Jennifer Phillips,1991-10-12,M,F,60000,1,Skilled Manual,1,0,1074 Lori Drive,,158-555-0148,09/05/2019 00:00,09/05/2024
18801,299,Dawn Yuan,1991-03-21,M,F,60000,1,Skilled Manual,1,0,1019 Carletto Drive,,976-555-0113,02/05/2019 00:00,02/05/2024
18802,611,Mario Shen,1991-10-11,M,M,60000,1,Skilled Manual,1,0,4951 G Street,,602-555-0112,29/05/2019 00:00,29/05/2024
18810,612,Casey Dominguez,1954-06-24,M,M,60000,0,Management,1,2,1841 Prestwick Drive,,352-555-0114,12/05/2019 00:00,12/05/2024
18830,298,Kristine Ortega,1981-09-08,M,F,110000,3,Management,1,3,7581 Alaska Dr.,,403-555-0196,20/05/2019 00:00,20/05/2024
18839,60,Don Lee,1975-04-13,M,M,80000,2,Professional,1,1,6212 C Olivera Rd,,465-555-0196,13/05/2019 00:00,13/05/2024
18843,536,Luis Perez,1956-01-20,M,M,50000,0,Management,0,2,7290 Sweeney Road,,244-555-0188,23/05/2019 00:00,23/05/2024
18879,310,Garrett Morgan,1961-09-26,M,M,50000,0,Management,1,2,2964 St. George Dr.,,830-555-0197,08/05/2019 00:00,08/05/2024
18882,63,Dalton Hayes,1961-08-03,M,M,70000,0,Management,0,2,7311 Blackridge Dr.,,138-555-0196,29/05/2019 00:00,29/05/2024
18892,310,Chase Howard,1997-11-16,S,M,60000,0,Skilled Manual,1,2,4496 Hurlstone Ct.,,133-555-0121,18/05/2019 00:00,18/05/2024
18910,536,Marco Perez,1995-10-28,S,M,30000,0,Skilled Manual,1,2,4144 Tahoe Place,,368-555-0196,14/05/2019 00:00,14/05/2024
18911,626,Elijah McDonald,1995-06-22,S,M,30000,0,Skilled Manual,0,2,7333 Alderwood Lane,,145-555-0139,25/05/2019 00:00,25/05/2024
18922,53,Madeline Gonzalez,1993-09-05,S,F,70000,0,Professional,0,2,3091 Hickory Drive,,721-555-0130,31/05/2019 00:00,31/05/2024
18940,547,Seth Bell,1977-10-17,M,M,70000,0,Skilled Manual,1,2,5445 Tice Valley Blvd.,,737-555-0162,10/05/2019 00:00,10/05/2024
18950,54,Lauren Alexander,1985-04-24,S,F,90000,4,Professional,1,3,5629 San Francisco,,345-555-0173,09/05/2019 00:00,09/05/2024
18951,64,Dalton Jones,1985-12-15,S,M,90000,4,Professional,1,3,9975 Haynes Court,,249-555-0126,30/05/2019 00:00,30/05/2024
18954,322,Dalton Young,1985-05-26,S,M,120000,2,Management,0,4,1685 Greenbelt Way,,981-555-0138,24/05/2019 00:00,24/05/2024
18959,71,Seth Morris,1982-02-04,S,M,70000,0,Professional,0,1,6816 Detroit Ave.,,600-555-0112,06/05/2019 00:00,06/05/2024
18961,63,Jeremiah Henderson,1982-09-05,S,M,70000,0,Professional,1,1,6075 Lake Nadine Pl.,,162-555-0111,19/05/2019 00:00,19/05/2024
18970,338,Jason Roberts,1963-08-12,M,M,60000,0,Management,1,2,4252 Alpine Rd.,,654-555-0146,20/05/2019 00:00,20/05/2024
18971,54,Wyatt Moore,1963-02-12,M,M,70000,0,Management,1,2,384 Price Lane,,895-555-0181,20/05/2019 00:00,20/05/2024
18972,60,Benjamin Butler,1963-02-07,M,M,70000,0,Management,1,2,8153 Shoe St.,,117-555-0115,05/05/2019 00:00,05/05/2024
18985,612,Paige Bailey,1965-01-21,M,F,70000,0,Management,1,2,9534 Country View Lane,,572-555-0175,25/05/2019 00:00,25/05/2024
18988,322,Courtney Baker,1965-01-05,S,F,70000,0,Management,0,2,8727 Buena Vista Ave.,,133-555-0128,04/05/2019 00:00,04/05/2024
18994,618,Jackson Allen,1967-11-21,M,M,70000,1,Professional,1,1,9890 Bloching Circle,,461-555-0171,09/05/2019 00:00,09/05/2024
19000,70,Makayla Blue,1968-11-12,M,F,40000,1,Professional,1,2,3005 Potomac Drive,,674-555-0196,09/05/2019 00:00,19/07/2024
19017,310,Zoe Brooks,1971-09-11,M,F,60000,1,Professional,1,2,1567 W Lake Drive,,678-555-0110,08/05/2019 00:00,08/05/2024
19044,255,Cesar Rana,1965-04-01,M,M,130000,4,Management,1,4,2669 Clark Creek Rd.,,1 (11) 500 555-0114,13/05/2019 00:00,13/05/2024
19081,131,Leslie Rubio,1967-08-07,M,F,100000,5,Professional,0,1,Am Gallberg 2494,,1 (11) 500 555-0155,09/05/2019 00:00,09/05/2024
19115,300,Bailey Sanchez,1989-10-05,M,F,50000,1,Skilled Manual,1,1,446 Wilke Drive,,190-555-0161,09/05/2019 00:00,09/05/2024
19176,131,Ebony Vazquez,1992-06-02,S,F,20000,0,Manual,1,2,Zimmerstr 311,,1 (11) 500 555-0155,30/05/2019 00:00,30/05/2024
19179,218,Gloria Sanz,1992-05-23,S,F,20000,0,Manual,0,2,"12, avenue du Port",,1 (11) 500 555-0193,09/05/2019 00:00,09/05/2024
19200,51,Luke Henderson,1986-03-25,M,M,60000,0,Skilled Manual,1,0,2536 El Capitan Lane,,198-555-0132,08/05/2019 00:00,01/07/2024
19221,347,Kaitlyn Williams,1977-03-26,M,F,30000,0,Skilled Manual,1,2,5964 Sepulveda Ct.,,826-555-0143,21/05/2019 00:00,21/05/2024
19265,20,Dale Raji,1999-02-23,M,M,10000,0,Manual,0,1,1315 Union St,,1 (11) 500 555-0117,28/05/2019 00:00,28/05/2024
19333,133,Candace Malhotra,1985-07-14,M,F,30000,1,Skilled Manual,1,2,Auf Der Steige 987,,1 (11) 500 555-0152,30/05/2019 00:00,30/05/2024
19368,149,Lindsay Anand,1998-03-26,S,F,30000,4,Clerical,1,1,Lützowplatz 900,,1 (11) 500 555-0184,17/05/2019 00:00,17/05/2024
19371,168,Roy Mehta,1997-06-07,S,M,30000,0,Clerical,0,1,Winter der Böck 8559,,1 (11) 500 555-0112,03/05/2019 00:00,03/05/2024
19376,196,Paige Wood,1996-04-28,S,F,20000,0,Manual,0,1,"18, rue de l´Esplanade",,1 (11) 500 555-0150,25/05/2019 00:00,25/05/2024
19398,355,Dylan Gonzales,1980-10-09,S,M,40000,0,Professional,1,1,8531 Doncaster Dr,,493-555-0113,12/05/2019 00:00,12/05/2024
19411,66,Sarah Alexander,1979-04-02,M,F,60000,3,Professional,1,0,6732 Tanager Court,,281-555-0114,26/05/2019 00:00,11/07/2024
19430,268,Sharon Goel,1940-07-13,M,F,20000,0,Clerical,1,1,7538 Sherry Circle,,1 (11) 500 555-0111,25/05/2019 00:00,25/05/2024
19468,216,Ramon Lin,1983-08-08,S,M,10000,2,Manual,1,2,"66, allée des Princes",,1 (11) 500 555-0194,26/05/2019 00:00,26/05/2024
19484,198,Willie Liang,1985-02-26,M,M,30000,2,Clerical,0,1,"25, rue de Terre Neuve",,1 (11) 500 555-0126,20/05/2019 00:00,20/05/2024
19509,131,Nancy Suri,1996-01-19,S,F,30000,0,Clerical,0,1,Marketplatz 5292,,1 (11) 500 555-0119,05/05/2019 00:00,05/05/2024
19540,623,Jade Richardson,1979-10-03,M,F,60000,3,Professional,1,0,4598 Rhea Ct,,207-555-0172,04/05/2019 00:00,04/05/2024
19582,20,Bethany Luo,1988-09-25,S,F,70000,5,Professional,1,4,6868 Firestone,,1 (11) 500 555-0142,17/05/2019 00:00,27/07/2024
19635,536,Dawn Shan,1996-10-28,S,F,40000,0,Skilled Manual,1,2,7895 Stanley Dollar Dr.,,258-555-0167,29/05/2019 00:00,29/05/2024
19646,53,Ian Lee,1999-07-05,S,M,30000,0,Clerical,0,2,2190 Rock Creek Way,,328-555-0164,07/05/2019 00:00,22/06/2024
19661,53,Nathaniel Cox,1988-02-25,S,M,90000,4,Management,1,1,4866 Sequoia Woods Pl.,,432-555-0179,14/05/2019 00:00,14/05/2024
19665,299,Eduardo Gonzales,1988-04-12,M,M,110000,1,Management,1,3,8178 Kendree St.,,420-555-0156,11/05/2019 00:00,11/05/2024
19667,38,Billy Carlson,1964-07-17,M,M,20000,0,Skilled Manual,0,2,2354 Frayne Ln.,,1 (11) 500 555-0130,22/05/2019 00:00,22/05/2024
19705,66,Anna Hughes,1975-03-02,S,F,70000,3,Professional,1,0,7902 Crescent Avenue,,747-555-0119,08/05/2019 00:00,08/05/2024
19710,60,Arianna Gonzales,1980-10-07,S,F,80000,4,Professional,1,3,7886 Ruth Drive,,223-555-0195,22/05/2019 00:00,22/05/2024
19746,50,Stephanie Sanders,1961-08-21,M,F,70000,0,Management,1,2,8423 Roundtree Court,,356-555-0193,13/05/2019 00:00,13/05/2024
19810,369,Oscar Long,1977-10-15,S,M,60000,0,Professional,1,2,950 Norman Ave.,,602-555-0169,14/05/2019 00:00,14/05/2024
19847,49,Brendan Anand,1963-02-26,S,M,70000,0,Management,1,2,769 Algiers Drive,,744-555-0142,19/05/2019 00:00,19/05/2024
19897,361,Gabriella Nelson,1973-04-07,S,F,70000,3,Professional,1,1,6671 Santa Barbara,,183-555-0176,22/05/2019 00:00,22/05/2024
19905,275,Chelsea Fernandez,1976-10-21,S,F,170000,3,Professional,0,4,662 T St.,,1 (11) 500 555-0120,04/05/2019 00:00,04/05/2024
19982,338,Charles Cox,1992-01-22,S,M,70000,0,Professional,1,0,4480 Las Trampas Road,,862-555-0121,14/05/2019 00:00,14/05/2024
19990,301,Peter Rai,1991-08-08,M,M,70000,0,Professional,1,0,8680 Newell Ave.,,823-555-0135,14/05/2019 00:00,14/05/2024
19991,307,Jacob Thomas,1991-10-18,M,M,70000,0,Professional,1,0,1792 Belmont Rd.,,297-555-0139,18/05/2019 00:00,18/05/2024
19992,345,Stephanie Hill,1991-06-03,M,F,70000,0,Professional,1,0,6309 Poplar Avenue,,163-555-0162,25/05/2019 00:00,25/05/2024
19994,347,Madeline King,1988-10-22,S,F,70000,2,Skilled Manual,1,0,1087 Knollview Court,,252-555-0155,04/05/2019 00:00,04/05/2024
19995,355,Jordyn Gonzales,1988-04-09,M,F,70000,2,Skilled Manual,1,0,2943 Hilton Way,,828-555-0137,24/05/2019 00:00,24/05/2024
20025,616,Bryce Bell,1984-09-22,S,M,40000,0,Professional,0,1,475 Grant St.,,203-555-0116,13/05/2019 00:00,13/05/2024
20027,325,Danielle Murphy,1984-12-17,M,F,60000,5,Skilled Manual,1,3,8766 Arthur Rd,,786-555-0110,05/05/2019 00:00,05/05/2024
20056,124,Johnny She,1991-11-23,S,M,20000,0,Manual,0,2,Carlsplatz 3046,,1 (11) 500 555-0126,24/05/2019 00:00,24/05/2024
20076,301,Beth Vazquez,1973-05-18,S,F,10000,1,Manual,1,2,6695 Black Walnut Court,,569-555-0124,24/05/2019 00:00,24/05/2024
20077,312,Aidan Coleman,1973-11-05,M,M,10000,1,Manual,1,2,6908 Laguna Circle,,181-555-0114,04/05/2019 00:00,04/05/2024
20078,546,Jose Lee,1973-10-21,M,M,20000,0,Manual,0,2,6899 Pembroke Dr.,,914-555-0154,24/05/2019 00:00,24/05/2024
20079,536,Alexandra Taylor,1973-05-07,M,F,20000,0,Manual,0,2,4559 Julpum Loop,,625-555-0198,22/05/2019 00:00,22/05/2024
20080,612,Maria Stewart,1973-06-24,M,F,20000,0,Manual,0,2,14 Delta Road,,743-555-0161,05/05/2019 00:00,05/05/2024
20083,300,Terry Kumar,1973-06-14,M,M,20000,0,Manual,0,2,233 Heights Ave.,,536-555-0156,07/05/2019 00:00,07/05/2024
20090,311,Blake Edwards,1974-07-22,M,M,30000,0,Clerical,1,1,1569 Eagle Ct,,447-555-0181,31/05/2019 00:00,31/05/2024
20091,312,Andrea Parker,1974-05-21,M,F,30000,0,Clerical,1,1,4659 Cape Cod Way,,612-555-0113,24/05/2019 00:00,24/05/2024
20101,546,Devin Hayes,1976-01-26,M,M,30000,0,Skilled Manual,1,2,5171 Polk St.,,644-555-0160,16/05/2019 00:00,16/05/2024
20122,315,Jeremy Bailey,1993-11-06,M,M,40000,0,Skilled Manual,1,0,4584 Hamiliton Ave.,,578-555-0130,15/05/2019 00:00,15/05/2024
20141,186,Angelica Flores,1978-12-12,M,F,20000,0,Manual,1,0,6662 Torino Court,,1 (11) 500 555-0128,11/05/2019 00:00,11/05/2024
20223,26,Terrance Malhotra,1987-10-08,M,M,70000,5,Professional,1,4,6366 Baker Dr.,,1 (11) 500 555-0136,08/05/2019 00:00,30/06/2024
20263,16,Steve Zhou,1982-12-16,S,M,70000,4,Skilled Manual,1,2,4032 Woodruff Ln.,,1 (11) 500 555-0147,29/05/2019 00:00,29/05/2024
20288,329,Jeremiah Edwards,1996-01-23,S,M,40000,0,Skilled Manual,0,1,6510 Hacienda Drive,,109-555-0143,12/05/2019 00:00,12/05/2024
20292,314,Katherine Ross,1994-07-20,S,F,30000,0,Skilled Manual,0,1,3421 Gehringer Drive,,946-555-0151,02/05/2019 00:00,02/05/2024
20311,338,Cole Bell,1999-02-11,M,M,60000,0,Skilled Manual,0,1,9406 Leed Court W.,,549-555-0127,20/05/2019 00:00,20/05/2024
20314,17,Russell Deng,1967-11-13,M,M,10000,1,Skilled Manual,0,2,5301 Loeffler Lane,,1 (11) 500 555-0198,25/05/2019 00:00,25/05/2024
20325,345,Charles Williams,1983-01-20,S,M,130000,2,Management,0,4,6991 Mauna Kea Court,,177-555-0190,03/05/2019 00:00,03/05/2024
20333,614,Abigail Gonzales,1982-10-18,S,F,100000,2,Professional,0,3,6471 Harvey Way,,176-555-0117,18/05/2019 00:00,18/05/2024
20362,644,Seth Gonzalez,1956-12-15,M,M,60000,0,Management,0,2,2184 Valley Blvd.,,387-555-0135,14/05/2019 00:00,14/05/2024
20363,314,Alexander Brown,1956-03-05,S,M,90000,0,Management,1,2,8160 Clayburn Rd.,,760-555-0113,14/05/2019 00:00,14/05/2024
20381,627,Blake Bennett,1958-06-07,M,M,60000,0,Management,1,2,7310 Heather Road,,590-555-0124,02/05/2019 00:00,02/05/2024
20389,607,Lee Romero,1960-02-05,M,M,70000,0,Management,1,2,5627 Crystal Avenue,,461-555-0172,07/05/2019 00:00,07/05/2024
20432,626,Juan Sanders,1995-02-20,S,M,40000,0,Skilled Manual,1,2,7094 Salvio St.,,893-555-0175,10/05/2019 00:00,10/05/2024
20488,623,Cassidy Foster,1962-03-15,M,F,60000,0,Management,1,2,7943 All Ways Drive,# 105,348-555-0112,25/05/2019 00:00,25/05/2024
20493,545,Matthew Jackson,1963-02-11,M,M,70000,0,Management,1,2,2601 Cambridge Drive,,971-555-0115,17/05/2019 00:00,17/05/2024
20511,347,Matthew Taylor,1966-10-19,M,M,60000,0,Management,1,2,1185 Dallis Drive,,700-555-0147,21/05/2019 00:00,21/05/2024
